age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
40, Self-emp-not-inc,212487, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,-9,0,46, United-States, <=50K
50, Private,151608, Some-college,10, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
33, Private,397134, 11th,7, Never-married, Craft-repair, Not-in-family, Other, Male,-6,0,40, United-States, <=50K
30, Private,150719, Some-college,10, Separated, Machine-op-inspct, Not-in-family, White, Female,-31,0,40, United-States, <=50K
54, Private,325169, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7926,1864,60, United-States, >50K
36, Private,227856, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,19,0,46, United-States, <=50K
37, Self-emp-not-inc,173016, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,3565,0,50, Mexico, <=50K
47, Federal-gov,294791, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, White, Male,13,-1,40, United-States, <=50K
37, Private,52999, 5th-6th,4, Never-married, Machine-op-inspct, Unmarried, White, Female,5,0,40, Puerto-Rico, <=50K
31, Private,229586, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,-18,0,44, United-States, <=50K
28, Private,211184, Assoc-voc,11, Never-married, Craft-repair, Not-in-family, White, Male,-3,1,40, United-States, <=50K
22, State-gov,312459, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,-20,1,40, United-States, <=50K
38, Federal-gov,203160, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,-15,0,40, United-States, <=50K
36, Local-gov,32858, HS-grad,9, Divorced, Prof-specialty, Unmarried, White, Female,2,0,36, United-States, <=50K
52, Private,203578, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,1,1,40, United-States, <=50K
53, Private,252496, 1st-4th,12, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,8,1,60, Dominican-Republic, >50K
48, Private,105726, HS-grad,9, Married-civ-spouse, Tech-support, Wife, White, Female,5,0,40, United-States, >50K
35, Private,40853, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,-4,1,46, United-States, >50K
17, Private,278216, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,5,0,40, United-States, <=50K
35, Private,179817, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,-25,1,40, Philippines, <=50K
32, Private,153410, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,-28,1,40, United-States, >50K
31, Private,267617, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,-4,0,30, El-Salvador, <=50K
35, Private,170748, 9th,4, Married-civ-spouse, Tech-support, Husband, White, Male,-6,1,60, United-States, <=50K
33, Private,129331, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,-9,0,46, United-States, >50K
49, Self-emp-inc,161022, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,41,0,62, United-States, <=50K
36, Private,490022, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,-23,0,40, United-States, <=50K
37, Private,238576, Some-college,10, Never-married, Sales, Unmarried, White, Female,-19,-1,40, United-States, <=50K
36, ?,86322, Masters,13, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,1,1,40, Cuba, <=50K
51, Private,193965, HS-grad,9, Never-married, Priv-house-serv, Not-in-family, White, Female,-3,0,40, Mexico, <=50K
18, Private,353011, 5th-6th,3, Never-married, Craft-repair, Not-in-family, White, Male,21,1,45, Honduras, <=50K
27, Private,231894, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,-3,1,25, United-States, <=50K
21, ?,220032, HS-grad,9, Never-married, ?, Not-in-family, White, Male,18,1,40, United-States, <=50K
32, Private,111878, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,3,1,12, ?, >50K
32, Self-emp-not-inc,278622, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,-2,0,62, Italy, <=50K
41, Private,44219, Assoc-voc,11, Never-married, Handlers-cleaners, Not-in-family, White, Male,4,1,40, United-States, <=50K
43, Private,123350, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,11,1,40, United-States, >50K
36, Local-gov,255954, Some-college,10, Never-married, Prof-specialty, Other-relative, White, Male,-9,0,40, United-States, <=50K
24, Federal-gov,47196, Bachelors,13, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,-4,0,40, United-States, <=50K
36, Federal-gov,194794, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,-3,0,35, United-States, <=50K
45, Private,153072, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,24,0,45, United-States, <=50K
32, ?,193697, HS-grad,9, Never-married, ?, Not-in-family, White, Female,-18,0,24, United-States, <=50K
59, ?,125404, Bachelors,13, Never-married, ?, Not-in-family, White, Male,-12,1,40, United-States, <=50K
32, Private,197193, 1st-4th,2, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-10,1,40, Mexico, <=50K
55, Self-emp-inc,361253, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,3721,1,51, Canada, >50K
45, Private,190447, 7th-8th,3, Separated, Machine-op-inspct, Not-in-family, White, Female,-3,0,40, United-States, <=50K
33, Federal-gov,31050, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,-8,0,44, ?, >50K
46, Private,150907, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,-1,0,49, United-States, <=50K
16, Private,108002, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,28,0,40, United-States, <=50K
68, Private,59679, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,15,0,50, United-States, >50K
28, Local-gov,212276, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,-16,1,35, United-States, <=50K
29, Self-emp-not-inc,29642, Masters,14, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,-6,0,36, United-States, <=50K
49, ?,119139, HS-grad,9, Divorced, ?, Not-in-family, White, Female,4,1,40, United-States, <=50K
33, Private,134007, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5,0,40, Cuba, <=50K
18, Private,172554, HS-grad,9, Never-married, Sales, Own-child, White, Female,20,0,36, United-States, <=50K
41, Self-emp-not-inc,128990, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,11,0,46, United-States, <=50K
40, Private,236109, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Male,-16,1,40, United-States, <=50K
27, Private,402099, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Female,-5,0,25, United-States, <=50K
39, Private,25531, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-13,0,44, United-States, <=50K
35, Private,224055, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,9,1,59, United-States, >50K
17, Private,228366, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,-4,1,37, United-States, <=50K
37, Private,217153, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,-7,0,40, Jamaica, <=50K
57, Local-gov,82440, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Male,-18,1,40, United-States, >50K
22, Private,243745, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Male,37,1,40, United-States, <=50K
30, Self-emp-not-inc,110713, Some-college,15, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,-3,1,23, South, <=50K
39, Private,49441, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Female,10,2,40, United-States, <=50K
22, Private,184160, HS-grad,9, Never-married, Sales, Unmarried, Black, Female,11,0,40, United-States, <=50K
27, Private,200881, Assoc-voc,5, Never-married, Other-service, Unmarried, White, Female,0,0,22, Puerto-Rico, <=50K
29, Private,76974, Assoc-voc,11, Married-civ-spouse, Sales, Wife, White, Female,8,1,40, United-States, >50K
41, Private,42190, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,3,0,50, United-States, <=50K
48, State-gov,57682, 10th,7, Widowed, Other-service, Unmarried, White, Male,13,0,15, United-States, <=50K
68, Private,215543, Some-college,10, Widowed, Prof-specialty, Unmarried, White, Female,13,0,45, United-States, <=50K
29, Private,267560, 5th-6th,3, Separated, Farming-fishing, Not-in-family, White, Male,-20,1,31, Mexico, <=50K
36, Private,75287, Assoc-acdm,13, Married-civ-spouse, Tech-support, Husband, White, Male,5,0,40, ?, >50K
41, Private,187091, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,-4,0,24, United-States, <=50K
55, Private,82497, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,-1,1,40, ?, >50K
37, Private,228958, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Female,-18,1,46, United-States, <=50K
20, ?,198384, Some-college,10, Never-married, ?, Not-in-family, White, Female,-4,0,30, United-States, <=50K
36, Private,169160, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,-6,0,45, United-States, <=50K
30, Local-gov,206732, HS-grad,9, Separated, Exec-managerial, Unmarried, Black, Female,5,1,46, United-States, <=50K
47, Private,177619, HS-grad,9, Married-spouse-absent, Other-service, Unmarried, Asian-Pac-Islander, Female,4,0,40, Jamaica, <=50K
19, Private,126639, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,4,0,37, United-States, <=50K
44, Private,365463, 7th-8th,2, Separated, Exec-managerial, Not-in-family, White, Male,3,1,37, Mexico, >50K
39, Private,203272, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,4,0,45, United-States, >50K
33, Self-emp-inc,146770, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-8,0,40, Columbia, <=50K
18, Private,481214, Bachelors,13, Never-married, Other-service, Own-child, White, Male,-2,0,40, United-States, <=50K
38, Private,153826, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,4,1,50, United-States, >50K
55, ?,185345, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,14,1,40, United-States, <=50K
26, Private,170980, Some-college,10, Widowed, Transport-moving, Not-in-family, White, Male,11,1,60, United-States, <=50K
47, Private,169537, HS-grad,9, Divorced, Priv-house-serv, Unmarried, White, Female,10,0,19, United-States, <=50K
60, Private,216661, 5th-6th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2,1,40, Mexico, <=50K
74, Private,245406, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,-6,0,51, United-States, <=50K
22, Private,48057, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Male,5,0,40, United-States, <=50K
34, Private,155661, HS-grad,13, Never-married, Farming-fishing, Own-child, White, Male,-1,1,40, Philippines, <=50K
49, Private,206799, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Male,-14,1,40, United-States, <=50K
48, Private,208284, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15,1,45, United-States, >50K
65, Private,83913, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-15,0,43, United-States, <=50K
36, Private,152635, Assoc-acdm,12, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,-9,0,40, Philippines, <=50K
29, ?,51054, 9th,6, Married-civ-spouse, ?, Husband, White, Female,7,0,21, Mexico, <=50K
34, Private,173249, Bachelors,13, Married-spouse-absent, Other-service, Not-in-family, White, Male,7,1,40, Jamaica, <=50K
33, Private,113744, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,-7,1,51, United-States, >50K
29, Private,307947, Assoc-voc,11, Never-married, Other-service, Not-in-family, Black, Female,4,0,36, United-States, <=50K
20, Private,178428, 12th,6, Never-married, Other-service, Own-child, White, Male,11,0,40, United-States, <=50K
30, Local-gov,192347, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,-7,0,40, United-States, <=50K
59, Private,205481, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,-4,0,40, United-States, <=50K
31, ?,55861, 12th,7, Married-AF-spouse, ?, Wife, White, Female,-12,1,8, United-States, <=50K
61, Self-emp-inc,86200, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Male,-1,1,13, United-States, >50K
26, Private,202488, Assoc-voc,11, Never-married, Sales, Not-in-family, White, Male,9,0,61, Mexico, <=50K
24, Private,185302, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,-5,0,50, United-States, <=50K
40, Private,212512, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,-10,0,40, India, <=50K
36, State-gov,142177, HS-grad,9, Married-civ-spouse, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,2,1,40, United-States, <=50K
16, Private,48360, 10th,7, Never-married, Craft-repair, Own-child, White, Female,-14,1,25, United-States, <=50K
20, Private,44275, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,1,1,40, United-States, <=50K
18, Private,300511, Some-college,10, Never-married, Sales, Own-child, White, Male,-14,1858,40, Vietnam, <=50K
19, ?,188663, 10th,7, Never-married, ?, Not-in-family, White, Female,6,0,31, United-States, <=50K
35, Federal-gov,108165, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,-4,1,46, United-States, <=50K
35, Private,194624, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,27,0,35, United-States, <=50K
48, Private,170874, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-9,0,40, United-States, <=50K
26, Private,189440, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,-15,0,40, United-States, <=50K
59, Self-emp-not-inc,190967, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,9,0,40, United-States, <=50K
39, Private,216795, Some-college,14, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1,45, United-States, >50K
26, Private,634373, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Male,-9,0,40, United-States, <=50K
50, Private,117950, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,15150,0,46, United-States, >50K
25, Private,183202, Masters,14, Never-married, Protective-serv, Own-child, Black, Female,13,1,40, Iran, <=50K
29, Federal-gov,179280, Some-college,10, Divorced, Adm-clerical, Own-child, White, Female,-8,1,40, United-States, <=50K
34, Private,173567, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,15,0,40, ?, <=50K
41, Private,161171, Preschool,3, Married-civ-spouse, Tech-support, Husband, White, Male,7,1,40, Poland, <=50K
22, Private,163838, HS-grad,9, Never-married, Other-service, Own-child, White, Male,14,0,40, United-States, <=50K
37, Private,133658, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,22,0,45, United-States, <=50K
61, Private,225720, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,11,1,44, United-States, <=50K
27, Private,34952, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,1,0,30, United-States, <=50K
60, Private,163677, Masters,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15562,1,50, United-States, >50K
21, Private,29692, 12th,7, Never-married, Exec-managerial, Own-child, White, Male,-11,1,60, United-States, <=50K
72, Self-emp-not-inc,166100, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,3,2,71, United-States, <=50K
52, Private,189609, 11th,7, Widowed, Other-service, Other-relative, White, Male,7,1,23, United-States, <=50K
49, Private,149642, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,29,1,45, United-States, >50K
30, State-gov,438764, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,4,0,40, United-States, <=50K
58, Private,57150, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,7915,0,61, United-States, >50K
48, Private,190750, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,39,0,40, United-States, <=50K
34, State-gov,215462, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,13,0,59, United-States, >50K
55, Private,103403, Masters,14, Married-civ-spouse, Transport-moving, Husband, White, Male,7,1,40, United-States, <=50K
31, Private,241038, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,-10,0,40, India, >50K
43, Private,236161, Some-college,10, Widowed, Adm-clerical, Unmarried, Black, Female,-6,0,45, United-States, <=50K
31, Private,170384, Some-college,10, Widowed, Other-service, Wife, White, Female,1,0,20, Poland, <=50K
